ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 04:10,273.91399999999857,269.2039999999983,265.014,253.890000000002
2022-06-01 04:20,271.10399999999845,266.5019999999982,262.89,254.39200000000204
2022-06-01 04:30,270.17799999999835,266.6679999999982,262.91,255.05000000000203
2022-06-01 04:40,273.5139999999985,266.2839999999981,262.68,255.41000000000204
2022-06-01 04:50,271.1439999999984,267.4339999999982,263.472,257.412000000002
2022-06-01 05:00,270.00999999999834,267.6159999999983,263.998,257.84400000000204
2022-06-01 05:10,269.9819999999984,266.74799999999817,262.178,255.75600000000205
2022-06-01 05:20,270.88599999999843,267.96799999999826,263.426,255.08800000000204
2022-06-01 05:30,270.5759999999984,268.87799999999834,263.56,255.04600000000204
2022-06-01 05:40,271.0699999999984,267.24799999999817,262.824,254.18600000000202
2022-06-01 05:50,269.42399999999833,268.9439999999983,262.854,255.16000000000204
2022-06-01 06:00,269.2279999999983,269.23399999999833,262.804,255.78400000000204
2022-06-01 06:10,268.9899999999983,269.1299999999983,262.342,256.520000000002
2022-06-01 06:20,268.4119999999983,268.48799999999824,261.644,256.36800000000204
2022-06-01 06:30,268.46999999999827,268.54999999999825,261.798,254.23200000000205
2022-06-01 06:40,268.63999999999834,268.39399999999824,261.56,251.830000000002
2022-06-01 06:50,272.8419999999985,269.2679999999983,262.87,252.210000000002
2022-06-01 07:00,274.60399999999856,269.61599999999834,263.816,252.426000000002
2022-06-01 07:10,274.69799999999856,270.17799999999835,263.932,252.570000000002
2022-06-01 07:20,274.8379999999986,270.16999999999837,263.89,252.56600000000202
2022-06-01 07:30,274.6899999999985,270.6479999999984,264.194,252.800000000002
2022-06-01 07:40,274.37399999999855,269.6359999999983,264.6,253.520000000002
2022-06-01 07:50,273.84199999999856,268.6419999999983,264.452,254.19200000000203
2022-06-01 08:00,273.5619999999985,270.04599999999834,265.304,257.87000000000205
2022-06-01 08:10,275.9199999999986,269.12799999999834,264.882,272.3080000000015
2022-06-01 08:20,276.35199999999867,269.17399999999833,265.642,283.750000000001
2022-06-01 08:30,277.3219999999987,271.18599999999844,267.968,292.8240000000006
2022-06-01 08:40,278.2779999999987,273.70999999999856,274.568,298.3780000000004
2022-06-01 08:50,273.4639999999985,281.0659999999989,283.846,299.21800000000036
2022-06-01 09:00,273.7259999999985,288.76399999999927,290.83,305.21800000000013
2022-06-01 09:10,286.4199999999991,289.92399999999924,292.92,304.0900000000002
2022-06-01 09:20,292.5379999999994,290.8139999999993,295.768,308.58
2022-06-01 09:30,309.9100000000001,300.59799999999973,304.212,310.2099999999999
2022-06-01 09:40,321.6600000000005,305.67999999999995,308.416,310.1379999999999
2022-06-01 09:50,330.3840000000008,317.43800000000033,313.936,313.4599999999998
2022-06-01 10:00,338.286000000001,325.8560000000006,320.604,309.7199999999999
2022-06-01 10:10,342.6900000000012,328.2900000000007,322.96,305.14800000000014
2022-06-01 10:20,348.56000000000137,330.0200000000008,326.152,296.89600000000047
2022-06-01 10:30,350.7860000000014,331.8960000000008,328.766,296.0400000000005
2022-06-01 10:40,354.3260000000015,338.17200000000105,331.834,293.20600000000064
2022-06-01 10:50,353.03000000000145,339.8600000000011,331.416,295.0980000000005
2022-06-01 11:00,352.1900000000015,336.776000000001,328.838,298.88600000000037
2022-06-01 11:10,347.0320000000013,328.8780000000008,322.676,300.2000000000003
2022-06-01 11:20,338.62400000000105,322.31400000000053,318.506,303.13800000000015
2022-06-01 11:30,330.5160000000008,317.54600000000033,314.938,306.95200000000006
2022-06-01 11:40,326.05000000000064,315.6080000000003,313.208,303.5900000000002
2022-06-01 11:50,317.89400000000035,307.16999999999996,308.144,301.37200000000024
2022-06-01 12:00,312.6700000000002,307.0679999999999,307.228,300.5880000000003
2022-06-01 12:10,310.6200000000001,304.0499999999999,305.176,300.0040000000003
2022-06-01 12:20,311.20800000000014,305.6479999999999,303.194,296.4560000000005
2022-06-01 12:30,312.51200000000017,297.8799999999996,300.028,295.5720000000005
2022-06-01 12:40,311.79000000000013,299.1599999999996,299.404,292.37200000000064
2022-06-01 12:50,311.6620000000001,298.8859999999996,298.542,290.3580000000007
2022-06-01 13:00,308.928,301.71999999999974,297.162,285.98200000000094
2022-06-01 13:10,307.68,297.4459999999996,294.52,282.20800000000105
2022-06-01 13:20,304.98399999999987,298.55799999999965,294.794,279.9520000000012
2022-06-01 13:30,304.8919999999999,293.2899999999994,290.434,277.34800000000126
2022-06-01 13:40,302.10199999999975,292.17599999999936,289.174,275.9020000000014
2022-06-01 13:50,302.1459999999998,289.91599999999926,287.114,275.9000000000014
2022-06-01 14:00,299.36799999999965,288.01399999999916,285.438,276.63600000000133
2022-06-01 14:10,295.9919999999995,288.20599999999916,284.202,275.1580000000014
2022-06-01 14:20,295.3939999999995,287.25999999999914,284.026,276.43400000000133
2022-06-01 14:30,292.56799999999936,286.2419999999991,282.864,277.6640000000013
2022-06-01 14:40,290.6399999999993,280.07999999999885,281.21,276.7180000000013
2022-06-01 14:50,290.2159999999993,278.3879999999988,280.18,275.8320000000014
2022-06-01 15:00,287.6439999999992,279.56799999999885,279.412,273.7860000000015
2022-06-01 15:10,288.11199999999917,279.14399999999875,278.642,272.2300000000015
2022-06-01 15:20,288.4619999999992,278.28399999999874,277.81,271.27800000000155
2022-06-01 15:30,289.75599999999923,279.4039999999988,277.036,269.24200000000167
2022-06-01 15:40,289.20199999999926,277.49799999999874,276.564,268.68200000000166
2022-06-01 15:50,291.1779999999993,275.0259999999986,275.102,266.1080000000019
2022-06-01 16:00,291.1719999999993,274.8859999999986,275.288,266.4400000000018
2022-06-01 16:10,286.9579999999991,276.51799999999866,275.468,265.54400000000186
2022-06-01 16:20,287.03599999999915,277.1459999999987,275.48,264.9000000000019
2022-06-01 16:30,286.16199999999907,275.3099999999986,274.258,264.78800000000194
2022-06-01 16:40,285.4159999999991,275.9439999999986,274.004,263.9500000000019
2022-06-01 16:50,285.16999999999905,271.39999999999844,271.62,263.574000000002
2022-06-01 17:00,282.76799999999895,279.01599999999877,273.906,263.414000000002
2022-06-01 17:10,282.011999999999,268.67599999999834,270.206,265.53200000000186
2022-06-01 17:20,281.7319999999989,269.9459999999984,270.492,264.5540000000019
2022-06-01 17:30,280.5619999999988,274.05199999999854,271.776,262.65200000000203
2022-06-01 17:40,280.0279999999988,274.56199999999853,271.456,261.96400000000204
2022-06-01 17:50,279.3159999999988,274.11599999999856,270.69,261.602000000002
2022-06-01 18:00,279.2579999999988,270.22799999999836,268.616,261.234000000002
2022-06-01 18:10,279.1859999999988,272.9839999999985,269.69,260.40400000000204
2022-06-01 18:20,280.8039999999989,268.4239999999983,266.956,259.602000000002
2022-06-01 18:30,280.8319999999989,267.1159999999982,266.208,259.41400000000203
2022-06-01 18:40,280.43599999999884,267.79599999999823,266.774,258.34600000000205
2022-06-01 18:50,278.3279999999988,272.42799999999846,268.746,258.32000000000204
2022-06-01 19:00,277.8639999999987,272.1879999999985,268.688,258.38000000000204
2022-06-01 19:10,277.30599999999873,271.9499999999985,268.568,258.20200000000204
2022-06-01 19:20,276.67799999999863,270.4219999999984,267.936,258.710000000002
2022-06-01 19:30,276.29199999999867,270.4699999999984,267.588,258.49000000000206
2022-06-01 19:40,276.20199999999863,269.5979999999983,266.944,258.15200000000203
2022-06-01 19:50,275.6839999999986,269.5699999999983,266.594,258.21400000000204
2022-06-01 20:00,275.4979999999986,269.4879999999983,266.35,258.14200000000204
2022-06-01 20:10,275.7379999999986,269.2019999999983,266.406,258.220000000002
2022-06-01 20:20,275.34399999999863,269.3679999999983,266.272,257.57400000000206
2022-06-01 20:30,274.30599999999856,269.9619999999984,266.282,256.40200000000203
2022-06-01 20:40,274.09199999999856,269.72999999999837,266.074,256.20000000000203
2022-06-01 20:50,275.4119999999986,269.9579999999984,266.468,263.706000000002
2022-06-01 21:00,274.04399999999856,263.951999999998,262.616,268.6900000000017
2022-06-01 21:10,274.8639999999986,264.2579999999981,264.094,270.0420000000016
2022-06-01 21:20,275.2959999999986,263.41199999999805,265.474,270.0140000000016
2022-06-01 21:30,275.2219999999986,268.29999999999825,270.238,271.03800000000155
2022-06-01 21:40,276.97999999999865,272.11799999999846,272.546,270.34200000000163
2022-06-01 21:50,279.3539999999988,273.6079999999985,273.57,269.8020000000016
2022-06-01 22:00,287.0259999999991,275.85599999999863,275.008,268.8180000000017
2022-06-01 22:10,292.9879999999994,275.9059999999986,274.726,266.9000000000018
2022-06-01 22:20,298.42199999999957,284.86999999999904,279.644,264.76400000000194
2022-06-01 22:30,301.10999999999973,286.5299999999991,281.964,260.83400000000205
2022-06-01 22:40,301.6439999999998,286.84599999999915,282.642,258.82400000000206
2022-06-01 22:50,301.39999999999975,286.63999999999913,282.134,259.14600000000206
2022-06-01 23:00,300.2679999999997,284.621999999999,280.324,260.12000000000205
2022-06-01 23:10,298.0259999999996,282.60199999999895,278.604,261.076000000002
2022-06-01 23:20,294.9079999999995,278.5799999999988,276.198,264.97800000000194
2022-06-01 23:30,289.55799999999925,275.8219999999986,275.252,268.9220000000017
2022-06-01 23:40,283.19999999999897,275.5239999999986,275.344,272.3620000000015
2022-06-01 23:50,280.1939999999988,274.59199999999856,275.256,272.2400000000015
2022-06-02 00:00,279.2319999999988,271.7059999999984,273.648,272.6120000000015
2022-06-02 00:10,278.6419999999988,269.9499999999984,272.668,272.38000000000153
2022-06-02 00:20,279.53399999999885,271.55399999999844,273.768,271.44600000000156
2022-06-02 00:30,280.6659999999989,273.24999999999847,274.372,271.0340000000016
2022-06-02 00:40,283.13999999999896,271.2279999999984,272.85,270.32000000000164
2022-06-02 00:50,283.403999999999,271.89799999999843,272.45,267.1980000000018
2022-06-02 01:00,286.61599999999913,273.69599999999855,272.818,264.79800000000193
2022-06-02 01:10,287.51399999999916,274.02999999999855,272.846,262.49000000000206
2022-06-02 01:20,287.2059999999991,274.68199999999854,272.868,261.21200000000204
2022-06-02 01:30,286.34199999999913,273.45199999999846,270.038,259.94200000000205
2022-06-02 01:40,285.82599999999906,272.3719999999985,268.89,260.220000000002
2022-06-02 01:50,283.37799999999896,270.2679999999984,268.824,260.57000000000204
2022-06-02 02:00,282.1679999999989,269.3759999999983,268.628,260.59600000000205
2022-06-02 02:10,280.8439999999989,268.10799999999824,268.024,261.400000000002
2022-06-02 02:20,278.6839999999988,266.3759999999982,267.344,264.6860000000019
2022-06-02 02:30,277.2059999999987,268.70999999999833,268.522,263.538000000002
2022-06-02 02:40,275.7039999999986,269.63999999999834,268.454,262.910000000002
2022-06-02 02:50,275.5439999999986,269.1119999999983,267.996,262.508000000002
2022-06-02 03:00,276.0439999999987,269.74799999999834,268.248,262.052000000002
2022-06-02 03:10,276.0699999999987,271.35199999999844,268.606,261.44000000000204
2022-06-02 03:20,275.7759999999986,271.11399999999844,268.446,261.43000000000205
2022-06-02 03:30,275.8339999999986,271.0699999999984,268.242,260.20000000000203
2022-06-02 03:40,275.8179999999986,269.43799999999834,267.276,259.64000000000203
2022-06-02 03:50,277.5859999999987,266.2239999999981,265.906,259.39000000000203
2022-06-02 04:00,277.7559999999987,264.07799999999804,264.282,257.66800000000205
2022-06-02 04:10,277.7679999999987,264.3259999999981,264.528,257.08600000000206
2022-06-02 04:20,276.8559999999987,263.95799999999804,264.204,257.020000000002
2022-06-02 04:30,276.6179999999987,263.183999999998,263.678,257.20200000000204
2022-06-02 04:40,275.4299999999986,260.66399999999794,262.296,257.72800000000206
2022-06-02 04:50,274.7379999999985,259.887999999998,261.844,257.74000000000206
2022-06-02 05:00,274.00399999999854,259.05799999999795,261.426,257.62000000000205
2022-06-02 05:10,271.8459999999984,266.6979999999982,264.264,258.198000000002
2022-06-02 05:20,271.71199999999845,267.95599999999826,264.82,258.186000000002
2022-06-02 05:30,271.6419999999984,269.05599999999833,265.432,258.12200000000206
2022-06-02 05:40,270.78399999999834,268.4619999999982,264.376,257.58200000000204
2022-06-02 05:50,270.3659999999984,268.13199999999824,263.866,257.30000000000206
2022-06-02 06:00,270.58199999999835,267.0039999999982,263.064,256.04800000000205
2022-06-02 06:10,270.2359999999984,267.2699999999982,263.136,257.27400000000205
2022-06-02 06:20,270.6499999999984,264.7799999999981,261.868,255.52600000000203
2022-06-02 06:30,271.4399999999984,264.35599999999806,261.854,254.03800000000203
2022-06-02 06:40,270.25199999999836,266.5659999999982,261.894,254.50400000000204
2022-06-02 06:50,270.95799999999844,264.3859999999981,261.232,253.122000000002
2022-06-02 07:00,269.3639999999983,278.57399999999876,264.818,251.692000000002
2022-06-02 07:10,269.2959999999983,278.54999999999876,264.692,251.622000000002
2022-06-02 07:20,269.0659999999983,266.34199999999817,260.11,251.642000000002
2022-06-02 07:30,269.48399999999833,260.65799999999797,258.842,252.516000000002
2022-06-02 07:40,270.3499999999984,253.175999999998,255.78,252.064000000002
2022-06-02 07:50,270.5879999999984,254.325999999998,256.25,252.430000000002
2022-06-02 08:00,270.52399999999835,254.69799999999796,256.412,252.520000000002
2022-06-02 08:10,270.4339999999984,255.28999999999797,256.672,252.51200000000202
2022-06-02 08:20,270.28799999999836,255.42399999999796,256.69,252.308000000002
2022-06-02 08:30,278.53599999999875,275.5259999999986,264.932,252.380000000002
2022-06-02 08:40,278.1019999999987,270.03799999999836,264.998,259.996000000002
2022-06-02 08:50,278.0719999999987,270.61799999999835,265.524,268.6260000000017
2022-06-02 09:00,278.9579999999988,272.0579999999985,267.804,278.79600000000124
2022-06-02 09:10,280.3119999999988,277.8359999999987,272.662,280.9460000000011
2022-06-02 09:20,278.99999999999875,276.02399999999864,271.532,286.38000000000085
2022-06-02 09:30,278.2619999999987,268.37999999999823,271.582,288.2020000000008
2022-06-02 09:40,279.1659999999988,273.65999999999855,277.11,293.67800000000057
2022-06-02 09:50,288.31399999999917,288.5239999999992,289.438,299.29000000000036
2022-06-02 10:00,299.79199999999963,291.4279999999994,293.474,303.86600000000016
2022-06-02 10:10,307.782,299.29199999999963,300.662,308.888
2022-06-02 10:20,318.05400000000037,300.4219999999997,303.266,306.69200000000006
2022-06-02 10:30,327.2260000000007,309.7540000000001,307.358,304.2520000000001
2022-06-02 10:40,331.0520000000008,314.20400000000024,310.55,301.4640000000002
2022-06-02 10:50,336.89200000000096,319.4940000000004,316.002,300.6700000000003
2022-06-02 11:00,340.7280000000011,326.6680000000007,320.548,293.6740000000006
2022-06-02 11:10,344.09400000000124,328.5000000000007,322.526,290.2160000000007
2022-06-02 11:20,345.4340000000012,330.03800000000075,323.546,287.8460000000008
2022-06-02 11:30,345.8760000000012,331.5500000000008,323.208,288.18600000000083
2022-06-02 11:40,341.88600000000116,324.28600000000057,317.958,291.7240000000006
2022-06-02 11:50,335.45000000000095,318.9740000000004,312.91,293.06400000000065
2022-06-02 12:00,333.01400000000086,318.66800000000035,312.754,296.2320000000005
2022-06-02 12:10,322.83800000000053,310.24800000000005,307.03,296.03600000000046
2022-06-02 12:20,317.26000000000033,308.322,305.558,296.37000000000046
2022-06-02 12:30,310.7340000000001,302.37399999999974,303.142,296.96600000000046
2022-06-02 12:40,305.99199999999996,299.45999999999964,300.184,296.0180000000005
2022-06-02 12:50,303.7339999999998,297.4619999999996,297.946,295.0720000000005
2022-06-02 13:00,302.7179999999998,296.3019999999995,295.932,291.51400000000064
2022-06-02 13:10,300.9179999999997,293.27199999999937,293.894,290.0940000000007
2022-06-02 13:20,302.3359999999998,291.2139999999993,291.626,287.47200000000083
2022-06-02 13:30,302.7219999999998,289.9919999999992,290.022,283.47400000000107
2022-06-02 13:40,302.00599999999974,292.84599999999944,288.96,280.0440000000012
2022-06-02 13:50,301.0419999999997,291.81999999999937,288.336,277.0260000000013
2022-06-02 14:00,299.86599999999964,290.7659999999993,287.364,274.9200000000014
2022-06-02 14:10,297.9379999999996,291.76799999999935,286.782,273.2480000000015
2022-06-02 14:20,296.0079999999995,287.8759999999992,284.26,270.9380000000016
2022-06-02 14:30,295.58999999999946,287.2279999999991,283.42,270.32000000000164
2022-06-02 14:40,295.60199999999946,285.8199999999991,281.79,268.37000000000177
2022-06-02 14:50,292.02799999999934,283.24199999999894,280.116,269.19400000000167
2022-06-02 15:00,289.71999999999923,279.69799999999884,277.044,267.1440000000018
2022-06-02 15:10,285.99199999999905,278.6399999999988,275.87,267.4660000000018
2022-06-02 15:20,284.613999999999,276.86199999999866,274.958,267.60200000000174
2022-06-02 15:30,282.4439999999989,274.56199999999853,273.596,268.5820000000017
2022-06-02 15:40,281.3179999999989,269.7359999999984,271.798,268.9100000000017
2022-06-02 15:50,280.2759999999988,269.8659999999984,271.268,267.5140000000018
2022-06-02 16:00,280.0619999999988,270.04799999999835,271.544,267.0880000000018
2022-06-02 16:10,281.3999999999989,268.7139999999983,270.806,266.30200000000184
2022-06-02 16:20,281.6119999999989,271.8959999999985,271.644,264.4460000000019
2022-06-02 16:30,282.82999999999896,271.57599999999843,271.526,262.46600000000205
2022-06-02 16:40,282.05799999999897,271.5339999999984,270.396,261.19000000000204
2022-06-02 16:50,284.635999999999,274.01799999999855,270.94,259.64600000000206
2022-06-02 17:00,283.86799999999903,275.6119999999986,270.864,259.278000000002
2022-06-02 17:10,283.29399999999896,275.0979999999986,271.196,259.50200000000206
2022-06-02 17:20,281.0539999999989,274.8699999999986,270.932,259.018000000002
2022-06-02 17:30,281.8559999999989,276.59599999999864,271.378,258.52200000000204
2022-06-02 17:40,279.00199999999876,274.59999999999854,269.474,257.412000000002
2022-06-02 17:50,277.57999999999873,273.92199999999855,268.774,257.720000000002
2022-06-02 18:00,277.2879999999987,273.34399999999846,268.392,257.91800000000205
2022-06-02 18:10,276.67199999999866,274.18399999999855,268.736,262.28200000000203
2022-06-02 18:20,276.54199999999867,273.99599999999856,268.326,261.400000000002
2022-06-02 18:30,276.2599999999987,275.1239999999986,268.656,259.698000000002
2022-06-02 18:40,276.18199999999865,275.4559999999986,268.774,259.686000000002
2022-06-02 18:50,276.3659999999987,274.51399999999853,268.546,258.650000000002
2022-06-02 19:00,275.7419999999986,272.9119999999985,267.842,256.766000000002
2022-06-02 19:10,275.4059999999986,270.8379999999984,266.868,256.31800000000203
2022-06-02 19:20,275.8579999999986,270.7919999999984,266.758,255.91000000000204
2022-06-02 19:30,275.9199999999986,272.0259999999985,267.222,255.63200000000205
2022-06-02 19:40,274.8839999999986,267.79199999999827,264.598,254.06400000000204
2022-06-02 19:50,274.8499999999986,267.62399999999826,264.41,254.17000000000203
2022-06-02 20:00,274.0959999999985,268.8019999999983,264.494,253.97000000000205
2022-06-02 20:10,274.16199999999856,264.9719999999981,262.986,254.39400000000202
2022-06-02 20:20,273.90799999999854,262.94599999999804,262.158,254.35600000000204
2022-06-02 20:30,271.82599999999843,264.67599999999806,262.034,253.174000000002
2022-06-02 20:40,270.4259999999984,266.7019999999982,262.176,252.914000000002
2022-06-02 20:50,269.4879999999983,268.29799999999824,262.244,252.746000000002
2022-06-02 21:00,268.92599999999834,266.8679999999982,261.174,254.69800000000203
2022-06-02 21:10,268.39799999999826,268.3539999999983,261.578,252.76800000000202
2022-06-02 21:20,268.21999999999827,268.7179999999983,261.752,252.47000000000202
2022-06-02 21:30,268.43999999999824,267.7219999999983,262.97,255.92800000000204
2022-06-02 21:40,268.6299999999983,268.02399999999824,263.084,261.78600000000205
2022-06-02 21:50,267.7339999999983,267.87599999999827,264.99,262.24800000000204
2022-06-02 22:00,267.89599999999825,268.6959999999983,267.438,263.018000000002
2022-06-02 22:10,268.56999999999823,269.4099999999983,268.576,263.204000000002
2022-06-02 22:20,273.0399999999985,272.57199999999847,271.394,263.502000000002
2022-06-02 22:30,273.04799999999847,272.5099999999985,271.178,263.288000000002
2022-06-02 22:40,278.80999999999875,277.8459999999987,272.324,261.95400000000205
2022-06-02 22:50,283.38799999999895,274.52799999999854,272.262,259.552000000002
2022-06-02 23:00,287.56399999999917,277.39199999999875,271.8,256.59800000000206
2022-06-02 23:10,290.6879999999993,277.8279999999987,272.314,253.384000000002
2022-06-02 23:20,293.2799999999994,281.95799999999895,275.006,254.148000000002
2022-06-02 23:30,290.8259999999993,278.53599999999875,272.208,254.78600000000205
2022-06-02 23:40,290.1239999999993,278.2139999999987,271.728,255.19200000000203
2022-06-02 23:50,287.5599999999992,274.01999999999856,270.828,258.16600000000204
2022-06-03 00:00,282.70799999999895,273.13799999999856,269.354,257.90200000000203
2022-06-03 00:10,279.1599999999988,271.62599999999844,268.54,259.386000000002
2022-06-03 00:20,275.4519999999986,266.7499999999982,266.656,262.54600000000204
2022-06-03 00:30,272.14399999999847,262.935999999998,262.292,264.012000000002
2022-06-03 00:40,270.92599999999845,262.72399999999794,262.778,263.378000000002
2022-06-03 00:50,272.5619999999985,268.28399999999823,266.574,263.342000000002
2022-06-03 01:00,273.4339999999985,269.1439999999983,267.4,262.34800000000206
2022-06-03 01:10,277.6359999999987,265.7379999999981,266.906,263.52800000000195
2022-06-03 01:20,276.97799999999864,264.13799999999804,265.108,261.04400000000203
2022-06-03 01:30,276.18199999999865,264.4659999999981,264.5,259.006000000002
2022-06-03 01:40,277.96199999999874,266.3659999999981,265.282,256.566000000002
2022-06-03 01:50,281.0619999999989,269.7059999999983,266.628,256.054000000002
2022-06-03 02:00,278.72999999999877,267.67199999999826,265.348,253.746000000002
2022-06-03 02:10,280.40199999999885,268.04799999999824,265.51,255.06800000000203
2022-06-03 02:20,278.0379999999987,265.5359999999981,263.706,253.980000000002
2022-06-03 02:30,277.75799999999873,266.6419999999982,264.94,255.14400000000202
2022-06-03 02:40,276.70599999999865,268.34399999999823,265.428,255.08200000000204
2022-06-03 02:50,274.58999999999855,265.30399999999815,264.296,256.292000000002
2022-06-03 03:00,273.24999999999847,263.355999999998,262.778,256.244000000002
2022-06-03 03:10,271.5379999999984,262.60799999999796,261.948,258.25200000000206
2022-06-03 03:20,271.14799999999843,260.75999999999794,261.106,258.76000000000204
2022-06-03 03:30,271.1819999999984,261.71799999999797,261.398,258.636000000002
2022-06-03 03:40,270.86199999999843,259.647999999998,260.242,258.15600000000205
2022-06-03 03:50,270.00199999999836,266.6439999999982,263.346,257.54600000000204
2022-06-03 04:00,270.0519999999984,268.03999999999826,263.866,257.400000000002
2022-06-03 04:10,270.3059999999984,266.4699999999982,263.166,257.28200000000203
2022-06-03 04:20,274.75799999999856,258.59399999999795,259.546,255.44600000000204
2022-06-03 04:30,274.77599999999853,259.22599999999795,259.668,254.058000000002
2022-06-03 04:40,274.68399999999855,260.19399999999797,260.198,253.984000000002
2022-06-03 04:50,275.3579999999986,260.849999999998,260.514,252.936000000002
2022-06-03 05:00,274.71999999999855,261.01399999999796,260.24,254.104000000002
2022-06-03 05:10,268.98399999999833,267.2439999999982,262.16,253.908000000002
2022-06-03 05:20,269.0459999999983,267.76399999999825,262.758,254.58200000000204
2022-06-03 05:30,269.1479999999983,267.50599999999827,262.654,254.76200000000205
2022-06-03 05:40,269.0279999999983,267.4179999999982,262.562,254.90200000000203
2022-06-03 05:50,268.93599999999833,267.4479999999982,262.544,254.93000000000202
2022-06-03 06:00,268.6799999999983,268.05199999999826,261.934,255.35600000000204
2022-06-03 06:10,268.9619999999983,268.1499999999983,262.264,254.88600000000204
2022-06-03 06:20,268.94999999999834,268.09599999999824,262.47,253.48800000000202
2022-06-03 06:30,271.3679999999984,258.49799999999794,259.212,257.804000000002
2022-06-03 06:40,270.9179999999984,257.827999999998,258.2,255.06400000000204
2022-06-03 06:50,270.5539999999984,257.553999999998,257.794,253.658000000002
2022-06-03 07:00,270.10999999999837,257.38999999999794,257.356,253.062000000002
2022-06-03 07:10,270.3519999999984,257.087999999998,257.278,253.014000000002
2022-06-03 07:20,270.1859999999984,256.18999999999795,256.666,252.496000000002
2022-06-03 07:30,270.20371428571264,255.1305714285694,256.1022857142857,251.91428571428773
2022-06-03 07:40,270.2435809523793,255.05610476190273,256.076419047619,251.2534857142877
2022-06-03 07:50,270.326247619046,253.4884380952361,255.20775238095237,250.7814857142877
2022-06-03 08:00,270.64186666666507,252.51346666666467,254.96413333333334,248.68120000000198
2022-06-03 08:10,270.0365333333317,254.40066666666465,255.4894666666667,250.69720000000203
2022-06-03 08:20,269.84699999999845,254.07146666666478,255.26099999999997,251.014000000002
2022-06-03 08:30,274.75199999999853,268.4859999999982,261.368,250.948000000002
2022-06-03 08:40,275.7759999999986,272.6979999999985,262.386,249.99400000000202
2022-06-03 08:50,275.9839999999987,271.8799999999984,262.72,249.984000000002
2022-06-03 09:00,276.71399999999863,271.66399999999845,262.422,250.016000000002
2022-06-03 09:10,277.66599999999875,272.2159999999985,262.902,250.646000000002
2022-06-03 09:20,277.3699999999987,278.2519999999987,266.742,261.96800000000206
2022-06-03 09:30,277.55799999999874,278.6739999999988,266.45,269.92600000000164
2022-06-03 09:40,277.0219999999987,276.3779999999987,267.014,281.58200000000113
2022-06-03 09:50,277.42599999999874,278.51399999999876,269.836,291.0700000000007
2022-06-03 10:00,278.98999999999876,281.7959999999989,275.548,295.4060000000005
2022-06-03 10:10,272.5139999999985,280.0159999999988,282.918,296.68000000000046
2022-06-03 10:20,273.80599999999856,288.3099999999992,289.42,300.36600000000027
2022-06-03 10:30,286.8599999999991,293.82199999999943,292.938,300.5400000000003
2022-06-03 10:40,295.76799999999946,299.61399999999963,296.762,300.79400000000027
2022-06-03 10:50,309.47600000000006,304.4539999999999,302.268,299.8720000000003
2022-06-03 11:00,315.0760000000003,310.8640000000001,306.026,299.7580000000003
2022-06-03 11:10,326.9860000000006,315.04800000000023,310.072,300.8360000000003
2022-06-03 11:20,334.1160000000009,323.30400000000054,316.082,296.02600000000047
2022-06-03 11:30,338.24200000000104,328.5240000000007,320.438,290.2380000000007
2022-06-03 11:40,340.2460000000011,328.74200000000076,320.792,284.778000000001
2022-06-03 11:50,340.1260000000011,327.9220000000007,320.516,282.63400000000104
